file,speaker_id,wer
speaker_9/videos/9_miranda_0_100_100.txt,9,0.899408
speaker_9/videos/9_miranda_0_101_101.txt,9,0.896739
speaker_9/videos/9_miranda_0_102_102.txt,9,0.926554
speaker_9/videos/9_miranda_0_103_103.txt,9,0.934156
speaker_9/videos/9_miranda_0_104_104.txt,9,0.924528
speaker_9/videos/9_miranda_0_105_105.txt,9,0.913295
speaker_9/videos/9_miranda_0_106_106.txt,9,0.924658
speaker_9/videos/9_miranda_0_107_107.txt,9,0.929134
speaker_9/videos/9_miranda_0_108_108.txt,9,0.935673
speaker_9/videos/9_miranda_0_109_109.txt,9,0.921053
speaker_9/videos/9_miranda_0_10_10.txt,9,0.928144
speaker_9/videos/9_miranda_0_110_110.txt,9,0.939850
speaker_9/videos/9_miranda_0_111_111.txt,9,0.925170
speaker_9/videos/9_miranda_0_112_112.txt,9,0.903614
speaker_9/videos/9_miranda_0_113_113.txt,9,0.908333
